ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
209528_s_at,3.18E-01,2.22E-01,-1.24156,-5.7730147,-0.3621076,TELO2,telomere maintenance 2
219185_at,3.19E-01,2.22E-01,-1.241323,-5.773298,-0.1346004,SIRT5,sirtuin 5
202044_at,3.19E-01,2.22E-01,1.241238,-5.7733995,0.4687509,ARHGAP35,Rho GTPase activating protein 35
206015_s_at,3.19E-01,2.22E-01,-1.241225,-5.7734151,-0.1497884,FOXJ3,forkhead box J3
214985_at,3.19E-01,2.22E-01,-1.24105,-5.7736256,-0.4054517,EXT1,exostosin glycosyltransferase 1
215559_at,3.19E-01,2.23E-01,-1.240127,-5.7747303,-0.5018821,LOC101930322///ABCC6,multidrug resistance-associated protein 6-like///ATP binding cassette subfamily C member 6
216206_x_at,3.19E-01,2.23E-01,-1.240093,-5.7747709,-0.4942218,MAP2K7,mitogen-activated protein kinase kinase 7
212367_at,3.19E-01,2.23E-01,-1.239966,-5.7749233,-0.2326272,FEM1B,fem-1 homolog B
212152_x_at,3.19E-01,2.23E-01,1.239843,-5.77507,0.1260792,ARID1A,AT-rich interaction domain 1A
205960_at,3.19E-01,2.23E-01,-1.239677,-5.7752686,-0.5559676,PDK4,pyruvate dehydrogenase kinase 4
219292_at,3.19E-01,2.23E-01,-1.239535,-5.775438,-0.1936502,THAP1,THAP domain containing 1
210130_s_at,3.19E-01,2.23E-01,-1.239421,-5.7755745,-0.5411775,TM7SF2,transmembrane 7 superfamily member 2
216790_at,3.19E-01,2.23E-01,-1.239172,-5.7758729,-0.2878194,,
211915_s_at,3.20E-01,2.23E-01,-1.238968,-5.7761163,-0.3707021,TUBB7P,tubulin beta 7 pseudogene
216708_x_at,3.20E-01,2.23E-01,-1.238964,-5.7761217,-0.5136226,IGLJ3,immunoglobulin lambda joining 3
208658_at,3.20E-01,2.23E-01,-1.238846,-5.776263,-0.1786888,PDIA4,protein disulfide isomerase family A member 4
215932_at,3.20E-01,2.23E-01,-1.238685,-5.7764551,-0.3875003,MAGEC2,MAGE family member C2
216109_at,3.20E-01,2.23E-01,-1.238652,-5.7764948,-0.2501985,MED13L,mediator complex subunit 13 like
201742_x_at,3.20E-01,2.23E-01,1.238322,-5.7768885,0.1825038,SRSF1,serine and arginine rich splicing factor 1
206229_x_at,3.20E-01,2.23E-01,-1.238012,-5.7772592,-0.3946875,PAX2,paired box 2
220234_at,3.20E-01,2.24E-01,1.237596,-5.7777567,0.4727387,CA8,carbonic anhydrase 8
211945_s_at,3.20E-01,2.24E-01,1.237323,-5.778082,0.1529897,ITGB1,integrin subunit beta 1
215103_at,3.20E-01,2.24E-01,-1.237192,-5.7782392,-0.4711953,CYP2C18,cytochrome P450 family 2 subfamily C member 18
203692_s_at,3.20E-01,2.24E-01,1.237182,-5.7782505,0.2404373,E2F3,E2F transcription factor 3
215750_at,3.20E-01,2.24E-01,-1.237059,-5.7783978,-0.3478815,,
44654_at,3.20E-01,2.24E-01,-1.236986,-5.7784851,-0.1386898,G6PC3,glucose-6-phosphatase catalytic subunit 3
217903_at,3.20E-01,2.24E-01,1.236762,-5.7787516,0.1509073,STRN4,striatin 4
205333_s_at,3.21E-01,2.24E-01,-1.23612,-5.7795187,-0.2868511,RCE1,Ras converting CAAX endopeptidase 1
220981_x_at,3.21E-01,2.24E-01,-1.235601,-5.7801375,-0.3990016,NXF2B///NXF2,nuclear RNA export factor 2B///nuclear RNA export factor 2
210131_x_at,3.21E-01,2.24E-01,-1.235519,-5.7802349,-0.122402,SDHC,succinate dehydrogenase complex subunit C
210613_s_at,3.21E-01,2.24E-01,1.235494,-5.7802656,0.2030229,SYNGR1,synaptogyrin 1
216209_at,3.21E-01,2.24E-01,-1.23532,-5.7804723,-0.4475603,LINC00939,long intergenic non-protein coding RNA 939
211272_s_at,3.21E-01,2.25E-01,-1.234625,-5.7813008,-0.2264388,DGKA,diacylglycerol kinase alpha
207015_s_at,3.22E-01,2.25E-01,-1.233503,-5.7826378,-0.399167,ALDH1A2,aldehyde dehydrogenase 1 family member A2
209730_at,3.22E-01,2.25E-01,-1.233107,-5.7831087,-0.2848022,SEMA3F,semaphorin 3F
212089_at,3.22E-01,2.25E-01,-1.233023,-5.7832097,-0.3258276,LMNA,lamin A/C
218088_s_at,3.22E-01,2.25E-01,-1.232971,-5.7832705,-0.1055574,RRAGC,Ras related GTP binding C
204385_at,3.22E-01,2.25E-01,1.232883,-5.7833758,0.2088524,KYNU,kynureninase
211765_x_at,3.22E-01,2.25E-01,1.232809,-5.7834642,0.1457886,PPIA,peptidylprolyl isomerase A
216510_x_at,3.22E-01,2.25E-01,1.232596,-5.783717,0.4688598,IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1,immunoglobulin heavy variable 3-23///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1
203191_at,3.22E-01,2.25E-01,1.232434,-5.7839107,0.4806685,ABCB6,ATP binding cassette subfamily B member 6 (Langereis blood group)
212784_at,3.22E-01,2.25E-01,1.232426,-5.78392,0.2006787,CIC,capicua transcriptional repressor
206844_at,3.22E-01,2.25E-01,-1.232367,-5.7839904,-0.2865412,FBP2,fructose-bisphosphatase 2
211145_x_at,3.23E-01,2.26E-01,-1.232144,-5.7842551,-0.5917028,IFNA21,interferon alpha 21
36936_at,3.23E-01,2.26E-01,-1.232012,-5.7844124,-0.1161843,TSTA3,tissue specific transplantation antigen P35B
212284_x_at,3.23E-01,2.26E-01,1.231439,-5.7850939,0.1664349,LOC101928826///TPT1,"uncharacterized LOC101928826///tumor protein, translationally-controlled 1"
217475_s_at,3.23E-01,2.26E-01,-1.230566,-5.7861319,-0.3974282,LIMK2,LIM domain kinase 2
211289_x_at,3.23E-01,2.26E-01,1.230432,-5.7862905,0.1845512,CDK11A///CDK11B,cyclin dependent kinase 11A///cyclin dependent kinase 11B
203684_s_at,3.23E-01,2.26E-01,1.230336,-5.7864043,0.4122196,BCL2,"BCL2, apoptosis regulator"
216133_at,3.23E-01,2.26E-01,1.230184,-5.7865849,0.2716809,YME1L1,YME1 like 1 ATPase
212805_at,3.23E-01,2.26E-01,-1.230173,-5.7865982,-0.3145966,PRUNE2,prune homolog 2
220259_at,3.23E-01,2.26E-01,-1.230093,-5.7866934,-0.3373581,PLEKHH3,"pleckstrin homology, MyTH4 and FERM domain containing H3"
204125_at,3.23E-01,2.26E-01,1.230053,-5.7867404,0.1766669,NDUFAF1,NADH:ubiquinone oxidoreductase complex assembly factor 1
210456_at,3.23E-01,2.26E-01,1.230038,-5.7867584,0.3354552,PCYT1B,"phosphate cytidylyltransferase 1, choline, beta"
207325_x_at,3.24E-01,2.26E-01,-1.229623,-5.7872518,-0.5882501,MAGEA1,MAGE family member A1
207259_at,3.24E-01,2.26E-01,-1.229601,-5.787277,-0.374575,LINC00483,long intergenic non-protein coding RNA 483
211466_at,3.24E-01,2.27E-01,-1.229464,-5.7874405,-0.4409174,NFIB,nuclear factor I B
218334_at,3.24E-01,2.27E-01,-1.22939,-5.7875284,-0.1325719,THOC7,THO complex 7
212301_at,3.24E-01,2.27E-01,-1.229149,-5.7878143,-0.1395881,RTF1,"RTF1 homolog, Paf1/RNA polymerase II complex component"
201048_x_at,3.24E-01,2.27E-01,1.229117,-5.7878518,0.4086681,WTH3DI///RAB6A,"RAB6C-like///RAB6A, member RAS oncogene family"
215222_x_at,3.24E-01,2.27E-01,-1.228763,-5.7882722,-0.1783038,MACF1,microtubule-actin crosslinking factor 1
222259_s_at,3.24E-01,2.27E-01,-1.228675,-5.7883763,-0.4991322,SPO11,"SPO11, initiator of meiotic double stranded breaks"
218797_s_at,3.24E-01,2.27E-01,1.228558,-5.7885152,0.1340654,SIRT7,sirtuin 7
215407_s_at,3.24E-01,2.27E-01,-1.228534,-5.7885439,-0.4922552,ASTN2,astrotactin 2
218442_at,3.24E-01,2.27E-01,-1.22838,-5.7887266,-0.263277,TTC4,tetratricopeptide repeat domain 4
204242_s_at,3.24E-01,2.27E-01,1.228042,-5.7891276,0.2653208,ACOX3,"acyl-CoA oxidase 3, pristanoyl"
204384_at,3.24E-01,2.27E-01,1.228,-5.7891774,0.5243558,GOLGA2,golgin A2
208024_s_at,3.24E-01,2.27E-01,-1.227997,-5.7891811,-0.1593571,DGCR6L///DGCR6,DiGeorge syndrome critical region gene 6-like///DiGeorge syndrome critical region gene 6
215218_s_at,3.24E-01,2.27E-01,-1.227994,-5.7891847,-0.2567681,WDR62,WD repeat domain 62
202656_s_at,3.24E-01,2.27E-01,-1.227755,-5.7894679,-0.194628,SERTAD2,SERTA domain containing 2
204307_at,3.24E-01,2.27E-01,1.227696,-5.7895376,0.4525536,TECPR2,tectonin beta-propeller repeat containing 2
213991_s_at,3.24E-01,2.27E-01,-1.22769,-5.7895451,-0.4187639,HS3ST1,heparan sulfate-glucosamine 3-sulfotransferase 1
219770_at,3.24E-01,2.27E-01,-1.227587,-5.7896671,-0.1281274,GTDC1,glycosyltransferase like domain containing 1
211211_x_at,3.24E-01,2.27E-01,-1.227448,-5.7898317,-0.1955081,SH2D1A,SH2 domain containing 1A
217771_at,3.24E-01,2.27E-01,-1.227378,-5.7899146,-0.4927812,GOLM1,golgi membrane protein 1
221946_at,3.25E-01,2.27E-01,-1.227053,-5.7903001,-0.2575294,C9orf116,chromosome 9 open reading frame 116
216378_at,3.25E-01,2.27E-01,-1.227042,-5.7903132,-0.4945383,,
208773_s_at,3.25E-01,2.27E-01,-1.22696,-5.7904102,-0.1293073,ANKHD1-EIF4EBP3///ANKHD1,ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1
213267_at,3.25E-01,2.28E-01,-1.226721,-5.7906935,-0.3673465,DOPEY1,dopey family member 1
219097_x_at,3.25E-01,2.28E-01,-1.226701,-5.7907175,-0.1126869,SMIM7,small integral membrane protein 7
204786_s_at,3.25E-01,2.28E-01,-1.226595,-5.7908423,-0.4368358,IFNAR2,interferon alpha and beta receptor subunit 2
201764_at,3.25E-01,2.28E-01,1.226561,-5.7908833,0.2379663,TMEM106C,transmembrane protein 106C
206890_at,3.25E-01,2.28E-01,1.226292,-5.7912014,0.3468702,IL12RB1,interleukin 12 receptor subunit beta 1
207584_at,3.25E-01,2.28E-01,-1.226221,-5.7912851,-0.62573,LPA,lipoprotein(a)
204694_at,3.25E-01,2.28E-01,-1.226108,-5.7914197,-0.3772428,AFP,alpha fetoprotein
212265_at,3.25E-01,2.28E-01,-1.226097,-5.7914329,-0.1252171,QKI,"QKI, KH domain containing RNA binding"
202494_at,3.25E-01,2.28E-01,-1.225955,-5.7916003,-0.1126769,PPIE,peptidylprolyl isomerase E
213100_at,3.25E-01,2.28E-01,-1.22576,-5.7918312,-0.4723427,UNC5B,unc-5 netrin receptor B
211389_x_at,3.25E-01,2.28E-01,-1.225516,-5.7921209,-0.6065936,KIR3DS1,"killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1"
200056_s_at,3.25E-01,2.28E-01,-1.225281,-5.792399,-0.1319381,C1D,C1D nuclear receptor corepressor
209137_s_at,3.25E-01,2.28E-01,1.225155,-5.7925481,0.2870117,USP10,ubiquitin specific peptidase 10
202751_at,3.25E-01,2.28E-01,-1.224886,-5.7928664,-0.2470844,TFIP11,tuftelin interacting protein 11
213670_x_at,3.25E-01,2.28E-01,-1.224831,-5.7929312,-0.2665226,NSUN5P1,NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
221619_s_at,3.25E-01,2.28E-01,-1.224573,-5.7932363,-0.1383689,MTCH1,mitochondrial carrier 1
204751_x_at,3.26E-01,2.29E-01,-1.224001,-5.7939125,-0.3599225,DSC2,desmocollin 2
211682_x_at,3.26E-01,2.29E-01,-1.223984,-5.7939322,-0.3552493,UGT2B28,UDP glucuronosyltransferase family 2 member B28
206171_at,3.26E-01,2.29E-01,-1.223874,-5.7940632,-0.3385409,ADORA3,adenosine A3 receptor
202919_at,3.26E-01,2.29E-01,-1.223381,-5.7946453,-0.1842206,MOB4,"MOB family member 4, phocein"
207150_at,3.26E-01,2.29E-01,-1.223321,-5.794717,-0.3951989,SLC18A3,solute carrier family 18 member A3
219207_at,3.26E-01,2.29E-01,-1.223262,-5.7947863,-0.174066,EDC3,enhancer of mRNA decapping 3
216867_s_at,3.26E-01,2.29E-01,-1.223073,-5.7950098,-0.4037048,PDGFA,platelet derived growth factor subunit A
203856_at,3.26E-01,2.29E-01,1.222772,-5.7953648,0.1662534,VRK1,vaccinia related kinase 1
209912_s_at,3.26E-01,2.29E-01,-1.222749,-5.7953922,-0.1590113,MIR4656///AP5Z1,microRNA 4656///adaptor related protein complex 5 zeta 1 subunit
202178_at,3.27E-01,2.29E-01,-1.221976,-5.7963055,-0.2318082,PRKCZ,protein kinase C zeta
215085_x_at,3.27E-01,2.29E-01,-1.221752,-5.7965694,-0.3406442,DLEC1,deleted in lung and esophageal cancer 1
206686_at,3.27E-01,2.29E-01,1.221554,-5.7968036,0.3422735,PDK1,pyruvate dehydrogenase kinase 1
215576_at,3.27E-01,2.30E-01,-1.221076,-5.7973674,-0.277303,,
205363_at,3.27E-01,2.30E-01,-1.220987,-5.7974729,-0.5160459,BBOX1,gamma-butyrobetaine hydroxylase 1
220132_s_at,3.27E-01,2.30E-01,-1.220918,-5.7975536,-0.2612663,CLEC2D,C-type lectin domain family 2 member D
215924_at,3.27E-01,2.30E-01,-1.220885,-5.797592,-0.7159688,,
203375_s_at,3.27E-01,2.30E-01,-1.22082,-5.7976692,-0.194428,TPP2,tripeptidyl peptidase 2
216124_at,3.27E-01,2.30E-01,1.220589,-5.7979416,0.5248308,,
221403_s_at,3.27E-01,2.30E-01,-1.22053,-5.7980118,-0.4256378,INSL6,insulin like 6
213116_at,3.27E-01,2.30E-01,1.220472,-5.7980792,0.1764361,NEK3,NIMA related kinase 3
218138_at,3.27E-01,2.30E-01,-1.220371,-5.7981983,-0.1948327,MKKS,McKusick-Kaufman syndrome
205191_at,3.27E-01,2.30E-01,-1.220246,-5.798346,-0.22351,RP2,retinitis pigmentosa 2 (X-linked recessive)
210070_s_at,3.27E-01,2.30E-01,-1.220138,-5.7984737,-0.3163904,CHKB-CPT1B///CPT1B,CHKB-CPT1B readthrough (NMD candidate)///carnitine palmitoyltransferase 1B
211277_x_at,3.27E-01,2.30E-01,-1.220128,-5.7984851,-0.1828558,APP,amyloid beta precursor protein
222057_at,3.27E-01,2.30E-01,-1.220038,-5.7985918,-0.5187092,NOL12,nucleolar protein 12
205833_s_at,3.27E-01,2.30E-01,-1.220027,-5.7986049,-0.56112,PART1,prostate androgen-regulated transcript 1 (non-protein coding)
203336_s_at,3.27E-01,2.30E-01,1.219871,-5.7987885,0.1273041,ITGB1BP1,integrin subunit beta 1 binding protein 1
219421_at,3.27E-01,2.30E-01,-1.219833,-5.7988333,-0.2156474,TTC33,tetratricopeptide repeat domain 33
215882_at,3.27E-01,2.30E-01,-1.219722,-5.7989644,-0.3984487,CEP152,centrosomal protein 152
216663_s_at,3.28E-01,2.30E-01,-1.219419,-5.7993215,-0.4149146,ZMYND10,zinc finger MYND-type containing 10
40472_at,3.28E-01,2.30E-01,1.219005,-5.7998087,0.2669958,LPCAT4,lysophosphatidylcholine acyltransferase 4
203635_at,3.28E-01,2.30E-01,-1.21889,-5.7999441,-0.1367562,DSCR3,DSCR3 arrestin fold containing
203035_s_at,3.28E-01,2.31E-01,-1.218745,-5.8001149,-0.1512803,PIAS3,protein inhibitor of activated STAT 3
222230_s_at,3.28E-01,2.31E-01,-1.218719,-5.8001459,-0.0876164,ACTR10,actin-related protein 10 homolog
214223_at,3.28E-01,2.31E-01,-1.218706,-5.8001609,-0.5109549,PTP4A3,"protein tyrosine phosphatase type IVA, member 3"
220252_x_at,3.28E-01,2.31E-01,-1.218691,-5.8001787,-0.2046329,CXorf21,chromosome X open reading frame 21
209595_at,3.28E-01,2.31E-01,-1.218645,-5.8002332,-0.2661645,GTF2F2,general transcription factor IIF subunit 2
218901_at,3.28E-01,2.31E-01,-1.218377,-5.8005479,-0.4584291,PLSCR4,phospholipid scramblase 4
210335_at,3.28E-01,2.31E-01,-1.218275,-5.8006687,-0.4981401,RASSF9,Ras association domain family member 9
214082_at,3.28E-01,2.31E-01,-1.217986,-5.8010088,-0.3323557,CA5B,carbonic anhydrase 5B
219339_s_at,3.28E-01,2.31E-01,-1.217623,-5.8014357,-0.4265932,EHMT1,euchromatic histone lysine methyltransferase 1
208877_at,3.28E-01,2.31E-01,1.217511,-5.8015669,0.1527544,PAK2,p21 (RAC1) activated kinase 2
215374_at,3.28E-01,2.31E-01,-1.217446,-5.8016445,-0.4072209,PAPOLA,poly(A) polymerase alpha
201763_s_at,3.28E-01,2.31E-01,-1.217372,-5.8017315,-0.1885695,DAXX,death domain associated protein
204821_at,3.28E-01,2.31E-01,-1.217153,-5.8019882,-0.2030949,BTN3A3,butyrophilin subfamily 3 member A3
208478_s_at,3.29E-01,2.31E-01,-1.217039,-5.802123,-0.2208542,BAX,"BCL2 associated X, apoptosis regulator"
215286_s_at,3.29E-01,2.31E-01,-1.21701,-5.8021564,-0.3095153,PHTF2,putative homeodomain transcription factor 2
214031_s_at,3.29E-01,2.31E-01,1.217008,-5.8021592,0.5029896,KRT7,keratin 7
211029_x_at,3.29E-01,2.31E-01,-1.21673,-5.8024855,-0.2431068,FGF18,fibroblast growth factor 18
214841_at,3.29E-01,2.31E-01,-1.216467,-5.8027957,-0.5251031,CNIH3,cornichon family AMPA receptor auxiliary protein 3
201003_x_at,3.29E-01,2.31E-01,1.216225,-5.8030796,0.1559014,TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1,TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V2///ubiquitin conjugating enzyme E2 V1
207461_at,3.29E-01,2.32E-01,-1.215676,-5.8037246,-0.8624903,,
217005_at,3.29E-01,2.32E-01,-1.215626,-5.8037842,-0.3673722,LDLR,low density lipoprotein receptor
213679_at,3.29E-01,2.32E-01,-1.215619,-5.8037922,-0.3828464,TTC30A,tetratricopeptide repeat domain 30A
205169_at,3.29E-01,2.32E-01,-1.21543,-5.8040143,-0.262677,RBBP5,"RB binding protein 5, histone lysine methyltransferase complex subunit"
216585_at,3.29E-01,2.32E-01,-1.215274,-5.8041974,-0.4937989,,
205563_at,3.29E-01,2.32E-01,-1.21519,-5.8042958,-0.378952,KISS1,KiSS-1 metastasis-suppressor
203337_x_at,3.29E-01,2.32E-01,-1.215044,-5.8044678,-0.2442631,ITGB1BP1,integrin subunit beta 1 binding protein 1
215796_at,3.29E-01,2.32E-01,-1.214918,-5.8046159,-0.2785705,,
209164_s_at,3.29E-01,2.32E-01,-1.214874,-5.8046673,-0.1396534,CYB561,cytochrome b561
213375_s_at,3.30E-01,2.32E-01,-1.214507,-5.8050979,-0.1642049,N4BP2L1,NEDD4 binding protein 2 like 1
221789_x_at,3.30E-01,2.32E-01,-1.214027,-5.8056616,-0.2810913,RHOT2,ras homolog family member T2
41037_at,3.30E-01,2.32E-01,-1.213827,-5.8058955,-0.4702019,TEAD4,TEA domain transcription factor 4
218767_at,3.30E-01,2.32E-01,-1.213712,-5.8060307,-0.1207347,REXO4,"REX4 homolog, 3'-5' exonuclease"
217745_s_at,3.30E-01,2.32E-01,-1.213683,-5.8060648,-0.167499,NAA50,"N(alpha)-acetyltransferase 50, NatE catalytic subunit"
209964_s_at,3.30E-01,2.33E-01,1.213399,-5.8063975,0.252498,ATXN7,ataxin 7
220084_at,3.30E-01,2.33E-01,-1.213368,-5.806434,-0.7461986,C14orf105,chromosome 14 open reading frame 105
220368_s_at,3.30E-01,2.33E-01,1.213161,-5.8066768,0.3405762,PPP4R3A,protein phosphatase 4 regulatory subunit 3A
203043_at,3.30E-01,2.33E-01,1.212955,-5.8069183,0.1245603,ZBED1,zinc finger BED-type containing 1
209788_s_at,3.30E-01,2.33E-01,-1.212882,-5.8070042,-0.3040096,ERAP1,endoplasmic reticulum aminopeptidase 1
209340_at,3.30E-01,2.33E-01,1.212831,-5.8070642,0.2597912,UAP1,UDP-N-acetylglucosamine pyrophosphorylase 1
217134_at,3.30E-01,2.33E-01,-1.212592,-5.807344,-0.4433522,MTAP,methylthioadenosine phosphorylase
201689_s_at,3.30E-01,2.33E-01,-1.212387,-5.8075847,-0.2512596,TPD52,tumor protein D52
204983_s_at,3.31E-01,2.33E-01,-1.211792,-5.8082819,-0.4419446,GPC4,glypican 4
214442_s_at,3.31E-01,2.33E-01,-1.211787,-5.8082882,-0.1448882,PIAS2,protein inhibitor of activated STAT 2
220909_at,3.31E-01,2.33E-01,-1.211726,-5.8083586,-0.4196819,TRIM46,tripartite motif containing 46
204060_s_at,3.31E-01,2.33E-01,-1.211525,-5.808595,-0.16114,PRKY///PRKX,"protein kinase, Y-linked, pseudogene///protein kinase, X-linked"
204070_at,3.31E-01,2.33E-01,1.211419,-5.8087181,0.2672357,RARRES3,retinoic acid receptor responder 3
214116_at,3.31E-01,2.33E-01,1.211393,-5.8087496,0.1929889,BTD,biotinidase
211232_x_at,3.31E-01,2.33E-01,-1.211371,-5.8087746,-0.3613133,GLP1R,glucagon like peptide 1 receptor
206728_at,3.31E-01,2.33E-01,-1.211101,-5.8090913,-0.4577523,ECE2,endothelin converting enzyme 2
203884_s_at,3.31E-01,2.33E-01,-1.210995,-5.8092147,-0.2080459,RAB11FIP2,RAB11 family interacting protein 2
221478_at,3.31E-01,2.34E-01,1.210438,-5.8098665,0.2224354,BNIP3L,BCL2 interacting protein 3 like
215835_at,3.31E-01,2.34E-01,-1.210101,-5.8102616,-0.5023403,SCARB1,scavenger receptor class B member 1
202161_at,3.31E-01,2.34E-01,1.210071,-5.8102961,0.1273295,PKN1,protein kinase N1
219217_at,3.31E-01,2.34E-01,-1.209983,-5.8103998,-0.1586897,NARS2,"asparaginyl-tRNA synthetase 2, mitochondrial (putative)"
210984_x_at,3.31E-01,2.34E-01,-1.209972,-5.8104124,-0.3309927,EGFR,epidermal growth factor receptor
205887_x_at,3.32E-01,2.34E-01,-1.209741,-5.8106828,-0.2508965,MSH3,mutS homolog 3
213271_s_at,3.32E-01,2.34E-01,1.209508,-5.810955,0.1471679,DOPEY1,dopey family member 1
215469_at,3.32E-01,2.34E-01,-1.209474,-5.8109953,-0.6013451,SLITRK5,SLIT and NTRK like family member 5
216874_at,3.32E-01,2.34E-01,-1.209069,-5.8114679,-0.4929576,LOC100505498,uncharacterized LOC100505498
215514_at,3.32E-01,2.34E-01,1.208834,-5.8117433,0.8169724,,
212482_at,3.32E-01,2.34E-01,1.208681,-5.811922,0.1706516,RMND5A,required for meiotic nuclear division 5 homolog A
210340_s_at,3.32E-01,2.34E-01,1.208202,-5.8124815,0.1947137,CSF2RA,colony stimulating factor 2 receptor alpha subunit
202461_at,3.32E-01,2.35E-01,-1.208094,-5.812608,-0.1030253,EIF2B2,eukaryotic translation initiation factor 2B subunit beta
215237_at,3.32E-01,2.35E-01,-1.208086,-5.8126177,-0.4566384,DOCK9,dedicator of cytokinesis 9
213403_at,3.33E-01,2.35E-01,-1.207275,-5.8135638,-0.2314778,MFSD9,major facilitator superfamily domain containing 9
214096_s_at,3.33E-01,2.35E-01,1.20689,-5.8140142,0.1531597,SHMT2,serine hydroxymethyltransferase 2
203147_s_at,3.33E-01,2.35E-01,-1.206871,-5.8140354,-0.2822805,TRIM14,tripartite motif containing 14
207700_s_at,3.33E-01,2.35E-01,1.20679,-5.81413,0.4595235,NCOA3,nuclear receptor coactivator 3
200609_s_at,3.33E-01,2.35E-01,1.20675,-5.8141776,0.1442656,WDR1,WD repeat domain 1
204459_at,3.33E-01,2.35E-01,-1.206709,-5.8142251,-0.172935,CSTF2,cleavage stimulation factor subunit 2
219527_at,3.33E-01,2.35E-01,-1.205801,-5.8152836,-0.5280299,2-Mar,mitochondrial amidoxime reducing component 2
202966_at,3.34E-01,2.36E-01,-1.20546,-5.8156815,-0.4888136,CAPN6,calpain 6
202926_at,3.34E-01,2.36E-01,-1.205318,-5.8158466,-0.1137358,NBAS,neuroblastoma amplified sequence
211221_at,3.34E-01,2.36E-01,1.205181,-5.816007,0.4175727,TADA3,transcriptional adaptor 3
205789_at,3.34E-01,2.36E-01,1.205083,-5.8161206,0.188681,CD1D,CD1d molecule
219682_s_at,3.34E-01,2.36E-01,-1.204913,-5.8163191,-0.5175931,TBX3,T-box 3
205688_at,3.34E-01,2.36E-01,-1.204776,-5.8164792,-0.3664892,TFAP4,transcription factor AP-4
215739_s_at,3.34E-01,2.36E-01,1.204696,-5.8165723,0.2273373,TUBGCP3,tubulin gamma complex associated protein 3
202379_s_at,3.34E-01,2.36E-01,1.204381,-5.8169392,0.4979834,NKTR,natural killer cell triggering receptor
206283_s_at,3.34E-01,2.36E-01,-1.204239,-5.8171041,-0.2573999,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor"
202815_s_at,3.34E-01,2.36E-01,-1.204231,-5.8171139,-0.1297526,HEXIM1,hexamethylene bisacetamide inducible 1
205045_at,3.34E-01,2.36E-01,1.204161,-5.8171951,0.2431297,AKAP10,A-kinase anchoring protein 10
218606_at,3.34E-01,2.36E-01,1.204091,-5.8172769,0.1706268,ZDHHC7,zinc finger DHHC-type containing 7
208554_at,3.34E-01,2.36E-01,-1.203997,-5.8173867,-0.6283209,POU4F3,POU class 4 homeobox 3
209055_s_at,3.34E-01,2.36E-01,1.203865,-5.8175397,0.2291183,CDC5L,cell division cycle 5 like
