ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
210057_at,0.9599933,7.45E-01,-0.3262739,-5.7734,-0.1133442,LOC101060386///BOLA2///SMG1,"putative uncharacterized SMG1-like protein///bolA family member 2///SMG1, nonsense mediated mRNA decay associated PI3K related kinase"
215431_at,0.9599933,7.45E-01,-0.3261994,-5.77342,-0.07389985,SNTB1,syntrophin beta 1
212317_at,0.9599933,7.45E-01,0.3261987,-5.77342,0.03430172,TNPO3,transportin 3
208460_at,0.9599933,7.45E-01,-0.3260996,-5.77345,-0.07909729,GJC1,gap junction protein gamma 1
214295_at,0.9599933,7.45E-01,-0.3260468,-5.77347,-0.09352052,KIAA0485,uncharacterized LOC57235
216410_at,0.9599933,7.45E-01,-0.3260031,-5.77348,-0.06865611,,
34187_at,0.9599933,7.45E-01,-0.3259668,-5.77349,-0.09897856,RBMS2,RNA binding motif single stranded interacting protein 2
208894_at,0.9599933,7.45E-01,0.3259285,-5.7735,0.19796484,HLA-DRA,"major histocompatibility complex, class II, DR alpha"
215914_at,0.9599933,7.46E-01,0.3258405,-5.77353,0.0831286,,
209701_at,0.9599933,7.46E-01,-0.3257617,-5.77355,-0.04994827,ERAP1,endoplasmic reticulum aminopeptidase 1
215656_at,0.9599933,7.46E-01,-0.3257532,-5.77356,-0.10170763,LMAN2,"lectin, mannose binding 2"
219401_at,0.9599933,7.46E-01,-0.3257429,-5.77356,-0.08462062,XYLT2,xylosyltransferase 2
200991_s_at,0.9599933,7.46E-01,-0.3257333,-5.77356,-0.05236505,SNX17,sorting nexin 17
205746_s_at,0.9600075,7.46E-01,-0.3256615,-5.77359,-0.05877102,ADAM17,ADAM metallopeptidase domain 17
200742_s_at,0.9601832,7.46E-01,0.3254027,-5.77366,0.07228935,TPP1,tripeptidyl peptidase 1
218399_s_at,0.9601832,7.46E-01,0.3253659,-5.77367,0.03328137,CDCA4,cell division cycle associated 4
202725_at,0.9601908,7.46E-01,-0.3253009,-5.77369,-0.06003815,POLR2A,RNA polymerase II subunit A
220974_x_at,0.960293,7.46E-01,-0.3251383,-5.77374,-0.09319452,SFXN3,sideroflexin 3
212122_at,0.9603163,7.46E-01,0.3250572,-5.77377,0.16611465,RHOQ,ras homolog family member Q
219861_at,0.9603261,7.46E-01,0.3249841,-5.77379,0.06159181,DNAJC17,DnaJ heat shock protein family (Hsp40) member C17
208623_s_at,0.9603261,7.46E-01,-0.3249327,-5.7738,-0.06381697,EZR,ezrin
206349_at,0.9604381,7.46E-01,0.32476,-5.77386,0.05153995,LGI1,leucine rich glioma inactivated 1
205132_at,0.9606242,7.47E-01,0.3245109,-5.77393,0.04305447,ACTC1,"actin, alpha, cardiac muscle 1"
58994_at,0.9606311,7.47E-01,0.3244466,-5.77395,0.04512763,CC2D1A,coiled-coil and C2 domain containing 1A
207136_at,0.9607289,7.47E-01,0.3241572,-5.77404,0.04309234,ARR3,arrestin 3
215655_at,0.9607289,7.47E-01,-0.3241372,-5.77404,-0.12991811,GRIK2,glutamate ionotropic receptor kainate type subunit 2
202389_s_at,0.9607289,7.47E-01,0.3241368,-5.77404,0.04902797,HTT,huntingtin
220090_at,0.9607289,7.47E-01,-0.3241169,-5.77405,-0.07906458,CRNN,cornulin
201937_s_at,0.960866,7.47E-01,0.3239183,-5.77411,0.038395,DNPEP,aspartyl aminopeptidase
206033_s_at,0.9609783,7.47E-01,0.3237453,-5.77416,0.08641898,DSC3,desmocollin 3
216207_x_at,0.9610134,7.47E-01,-0.3236519,-5.77419,-0.19355787,IGKC,immunoglobulin kappa constant
213840_s_at,0.9610179,7.47E-01,0.32359,-5.77421,0.05021665,MRPS12,mitochondrial ribosomal protein S12
218441_s_at,0.9611481,7.47E-01,0.3232627,-5.77431,0.03333214,RPAP1,RNA polymerase II associated protein 1
204485_s_at,0.9611481,7.48E-01,-0.3232191,-5.77432,-0.05551808,TOM1L1,target of myb1 like 1 membrane trafficking protein
209539_at,0.9611481,7.48E-01,0.3230771,-5.77436,0.05077016,ARHGEF6,Rac/Cdc42 guanine nucleotide exchange factor 6
218623_at,0.9611481,7.48E-01,-0.32306,-5.77437,-0.09371407,HMP19,HMP19 protein
201712_s_at,0.9611481,7.48E-01,0.3230032,-5.77438,0.03800103,RANBP2,RAN binding protein 2
202423_at,0.9611481,7.48E-01,0.3229546,-5.7744,0.04561196,KAT6A,lysine acetyltransferase 6A
217394_at,0.9611481,7.48E-01,-0.3229027,-5.77441,-0.15481805,,
220031_at,0.9611481,7.48E-01,0.3228986,-5.77441,0.07178926,OTUD7B,OTU deubiquitinase 7B
208578_at,0.9611481,7.48E-01,-0.3228213,-5.77444,-0.05385892,SCN10A,sodium voltage-gated channel alpha subunit 10
215506_s_at,0.9611481,7.48E-01,-0.322801,-5.77444,-0.10193067,DIRAS3,DIRAS family GTPase 3
216418_at,0.9611481,7.48E-01,0.3227886,-5.77445,0.0808547,,
221764_at,0.9611481,7.48E-01,0.3227018,-5.77447,0.04765907,R3HDM4,R3H domain containing 4
221650_s_at,0.9611481,7.48E-01,-0.3226868,-5.77448,-0.09562218,LOC100996782///MED18,mediator of RNA polymerase II transcription subunit 18-like///mediator complex subunit 18
201357_s_at,0.9611481,7.48E-01,0.322645,-5.77449,0.0362606,SF3A1,splicing factor 3a subunit 1
220980_s_at,0.9611481,7.48E-01,-0.3225977,-5.7745,-0.05146572,ADPGK,ADP dependent glucokinase
222363_at,0.9611625,7.48E-01,0.3225256,-5.77453,0.08432436,,
202718_at,0.9611749,7.48E-01,0.3224081,-5.77456,0.08971098,IGFBP2,insulin like growth factor binding protein 2
205295_at,0.9611749,7.48E-01,0.3223939,-5.77457,0.0773919,CKMT2,"creatine kinase, mitochondrial 2"
214164_x_at,0.9611749,7.48E-01,0.3222962,-5.77459,0.05516389,CA12,carbonic anhydrase 12
219434_at,0.9611749,7.48E-01,0.3222733,-5.7746,0.19587675,TREM1,triggering receptor expressed on myeloid cells 1
221590_s_at,0.9611749,7.48E-01,-0.3222102,-5.77462,-0.04789174,ALDH6A1,aldehyde dehydrogenase 6 family member A1
211993_at,0.9611749,7.48E-01,-0.3221696,-5.77463,-0.07349203,WNK1,WNK lysine deficient protein kinase 1
210369_at,0.9612463,7.48E-01,0.3220387,-5.77467,0.15596199,SWAP70,SWAP switching B-cell complex 70kDa subunit
221146_at,0.9612476,7.48E-01,0.3219571,-5.7747,0.07300902,,
213970_at,0.9612476,7.49E-01,-0.3218958,-5.77471,-0.04951267,RABL3,"RAB, member of RAS oncogene family like 3"
215985_at,0.9612476,7.49E-01,0.3218618,-5.77472,0.03950036,HCG8///ZNRD1ASP,"HLA complex group 8///zinc ribbon domain containing 1 antisense, pseudogene"
215376_at,0.9612476,7.49E-01,0.3217169,-5.77477,0.05034251,,
211022_s_at,0.9612476,7.49E-01,0.321713,-5.77477,0.07889709,ATRX,"ATRX, chromatin remodeler"
213891_s_at,0.9612476,7.49E-01,0.3215902,-5.77481,0.20967797,TCF4,transcription factor 4
209371_s_at,0.9612476,7.49E-01,-0.3215717,-5.77481,-0.06913742,SH3BP2,SH3 domain binding protein 2
203508_at,0.9612476,7.49E-01,-0.3215262,-5.77482,-0.10585996,TNFRSF1B,TNF receptor superfamily member 1B
212235_at,0.9612476,7.49E-01,-0.3215228,-5.77483,-0.17992435,PLXND1,plexin D1
215301_at,0.9613021,7.49E-01,0.3213805,-5.77487,0.10480629,SYCE1L,synaptonemal complex central element protein 1 like
211754_s_at,0.9613021,7.49E-01,-0.3213433,-5.77488,-0.0446247,SLC25A17,solute carrier family 25 member 17
207814_at,0.9613021,7.49E-01,0.3211726,-5.77493,0.06362911,DEFA6,defensin alpha 6
212911_at,0.9613021,7.49E-01,0.3211353,-5.77494,0.04571371,DNAJC16,DnaJ heat shock protein family (Hsp40) member C16
201130_s_at,0.9613021,7.49E-01,0.3211332,-5.77494,0.12092475,CDH1,cadherin 1
212036_s_at,0.9613021,7.49E-01,0.3211233,-5.77494,0.05450058,PNN,"pinin, desmosome associated protein"
220493_at,0.961318,7.49E-01,-0.3210498,-5.77497,-0.09599212,DMRT1,doublesex and mab-3 related transcription factor 1
211635_x_at,0.9613453,7.49E-01,-0.3209644,-5.77499,-0.14529128,IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1
218037_at,0.9613654,7.49E-01,0.3208864,-5.77501,0.03522903,FAM134A,family with sequence similarity 134 member A
207884_at,0.9614857,7.49E-01,0.3206501,-5.77508,0.04956055,GUCY2D,"guanylate cyclase 2D, retinal"
214611_at,0.9614857,7.50E-01,0.3205615,-5.77511,0.07921132,GRIK1,glutamate ionotropic receptor kainate type subunit 1
207016_s_at,0.9614857,7.50E-01,0.3205575,-5.77511,0.10435907,LOC101928635///ALDH1A2,uncharacterized LOC101928635///aldehyde dehydrogenase 1 family member A2
219486_at,0.9614857,7.50E-01,0.3205197,-5.77512,0.10329154,DUS2,dihydrouridine synthase 2
202251_at,0.9614857,7.50E-01,-0.3204471,-5.77514,-0.05447433,PRPF3,pre-mRNA processing factor 3
206206_at,0.9614857,7.50E-01,0.3204191,-5.77515,0.20068079,CD180,CD180 molecule
202082_s_at,0.9615478,7.50E-01,-0.3202767,-5.7752,-0.06853483,SEC14L1,SEC14 like lipid binding 1
218273_s_at,0.9615478,7.50E-01,-0.3202344,-5.77521,-0.05407618,PDP1,pyruvate dehyrogenase phosphatase catalytic subunit 1
209162_s_at,0.9615478,7.50E-01,0.3201834,-5.77522,0.06283322,PRPF4,pre-mRNA processing factor 4
204991_s_at,0.9615958,7.50E-01,0.3200184,-5.77527,0.0930447,NF2,neurofibromin 2
217763_s_at,0.9615958,7.50E-01,0.3199814,-5.77528,0.17383738,RAB31,"RAB31, member RAS oncogene family"
217190_x_at,0.9615958,7.50E-01,-0.3199623,-5.77529,-0.0782278,ESR1,estrogen receptor 1
215307_at,0.9616343,7.50E-01,0.3197651,-5.77535,0.08134914,ZNF529,zinc finger protein 529
213664_at,0.9616343,7.50E-01,-0.3197543,-5.77535,-0.04297372,SLC1A1,solute carrier family 1 member 1
214917_at,0.9616343,7.50E-01,-0.3197511,-5.77535,-0.07817125,PRKAA1,protein kinase AMP-activated catalytic subunit alpha 1
201658_at,0.9616822,7.50E-01,-0.319623,-5.77539,-0.03787362,ARL1,ADP ribosylation factor like GTPase 1
218120_s_at,0.9616822,7.50E-01,0.3195872,-5.7754,0.06706139,HMOX2,heme oxygenase 2
215023_s_at,0.9617286,7.50E-01,0.3194821,-5.77543,0.03694577,PEX1,peroxisomal biogenesis factor 1
210381_s_at,0.9617286,7.50E-01,0.3194249,-5.77545,0.06038109,CCKBR,cholecystokinin B receptor
213153_at,0.9617735,7.50E-01,0.3193213,-5.77548,0.03922314,SETD1B,SET domain containing 1B
63009_at,0.9617879,7.51E-01,-0.3191609,-5.77553,-0.04363219,SHQ1,"SHQ1, H/ACA ribonucleoprotein assembly factor"
212135_s_at,0.9617879,7.51E-01,0.3191496,-5.77553,0.06887845,ATP2B4,ATPase plasma membrane Ca2+ transporting 4
205379_at,0.9617879,7.51E-01,-0.3191349,-5.77553,-0.14768998,CBR3,carbonyl reductase 3
220401_at,0.9618006,7.51E-01,-0.318956,-5.77559,-0.08983638,FLJ21369,uncharacterized protein FLJ21369
220414_at,0.9618006,7.51E-01,-0.3189468,-5.77559,-0.08593777,CALML5,calmodulin like 5
218424_s_at,0.9618006,7.51E-01,-0.3189052,-5.7756,-0.11449075,STEAP3,STEAP3 metalloreductase
203612_at,0.9618006,7.51E-01,0.3188361,-5.77562,0.07664706,BYSL,bystin like
201280_s_at,0.9618006,7.51E-01,-0.3186968,-5.77566,-0.125599,LOC101926921///DAB2,"uncharacterized LOC101926921///DAB2, clathrin adaptor protein"
211570_s_at,0.9618006,7.51E-01,-0.3186819,-5.77567,-0.08133247,RAPSN,receptor associated protein of the synapse
216105_x_at,0.9618006,7.51E-01,-0.3186608,-5.77567,-0.03537342,PTPA,protein phosphatase 2 phosphatase activator
205570_at,0.9618006,7.51E-01,0.31854,-5.77571,0.03664744,PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
214873_at,0.9618006,7.51E-01,-0.3185243,-5.77571,-0.08686111,LRP5L,LDL receptor related protein 5 like
213130_at,0.9618006,7.51E-01,0.3185192,-5.77572,0.04796427,ZNF473,zinc finger protein 473
214206_at,0.9618006,7.51E-01,0.3183981,-5.77575,0.05207843,PPIL6,peptidylprolyl isomerase like 6
201126_s_at,0.9618006,7.51E-01,-0.318369,-5.77576,-0.05475445,MGAT1,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase"
221941_at,0.9618006,7.51E-01,0.318348,-5.77577,0.05580972,PAOX,polyamine oxidase (exo-N4-amino)
204108_at,0.9618006,7.51E-01,-0.3182769,-5.77579,-0.03368216,NFYA,nuclear transcription factor Y subunit alpha
216112_at,0.9618006,7.51E-01,0.3181095,-5.77584,0.08494927,,
214866_at,0.9618006,7.51E-01,0.3180911,-5.77584,0.11557051,PLAUR,"plasminogen activator, urokinase receptor"
213564_x_at,0.9618006,7.51E-01,-0.3180841,-5.77584,-0.06762866,LDHB,lactate dehydrogenase B
213760_s_at,0.9618006,7.51E-01,-0.3180527,-5.77585,-0.04887205,ZNF330,zinc finger protein 330
210453_x_at,0.9618006,7.51E-01,-0.3180357,-5.77586,-0.03021891,ATP5L,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit G"
211050_x_at,0.961851,7.52E-01,0.3178729,-5.77591,0.04742774,LOC101929540///LOC101928670///LOC101928344///LOC100996442///LOC100288069///LOC100134822,uncharacterized LOC101929540///uncharacterized LOC101928670///uncharacterized LOC101928344///uncharacterized LOC100996442///uncharacterized LOC100288069///uncharacterized LOC100134822
215524_x_at,0.961851,7.52E-01,0.3177688,-5.77594,0.10892519,MGC40069///TRAC///TRAJ17///TRAV20///TRDV2///YME1L1,uncharacterized protein MGC40069///T-cell receptor alpha constant///T cell receptor alpha joining 17///T cell receptor alpha variable 20///T cell receptor delta variable 2///YME1 like 1 ATPase
214276_at,0.961851,7.52E-01,0.3177161,-5.77595,0.0653799,KLF12,Kruppel like factor 12
219831_at,0.961851,7.52E-01,-0.3176421,-5.77597,-0.08397877,CDKL3,cyclin dependent kinase like 3
209307_at,0.961851,7.52E-01,0.3175717,-5.77599,0.13582949,SWAP70,SWAP switching B-cell complex 70kDa subunit
207097_s_at,0.961851,7.52E-01,-0.3175065,-5.77601,-0.08399087,SLC17A2,solute carrier family 17 member 2
201310_s_at,0.961851,7.52E-01,0.317493,-5.77602,0.08821952,NREP,neuronal regeneration related protein
220789_s_at,0.961851,7.52E-01,-0.3174801,-5.77602,-0.09675928,SNORA5B///TBRG4,"small nucleolar RNA, H/ACA box 5B///transforming growth factor beta regulator 4"
220896_at,0.961851,7.52E-01,-0.3174383,-5.77603,-0.06773957,FBXL18,F-box and leucine rich repeat protein 18
221879_at,0.961851,7.52E-01,-0.317326,-5.77607,-0.15861667,CALML4,calmodulin like 4
221398_at,0.961851,7.52E-01,0.3173093,-5.77607,0.04824649,TAS2R8,taste 2 receptor member 8
204351_at,0.961851,7.52E-01,0.3172978,-5.77607,0.17878913,S100P,S100 calcium binding protein P
211201_at,0.9620268,7.52E-01,-0.317013,-5.77616,-0.06450425,FSHR,follicle stimulating hormone receptor
211780_x_at,0.9620268,7.52E-01,0.31697,-5.77617,0.04385097,DCTN1,dynactin subunit 1
203451_at,0.9620268,7.52E-01,-0.3169445,-5.77618,-0.03274177,LDB1,LIM domain binding 1
207021_at,0.962071,7.52E-01,0.3168416,-5.77621,0.0629081,ZPBP,zona pellucida binding protein
215208_x_at,0.962085,7.52E-01,0.3167699,-5.77623,0.07878212,RPL35A,ribosomal protein L35a
220718_at,0.9620966,7.52E-01,0.3166954,-5.77625,0.10153146,HEXA-AS1,HEXA antisense RNA 1
211603_s_at,0.9620966,7.52E-01,-0.3166436,-5.77627,-0.07163852,ETV4,ETS variant 4
212162_at,0.9621547,7.53E-01,-0.3164813,-5.77631,-0.04738374,KIDINS220,kinase D-interacting substrate 220kDa
203950_s_at,0.9621547,7.53E-01,0.3164365,-5.77633,0.05695017,CLCN6,chloride voltage-gated channel 6
202180_s_at,0.9621547,7.53E-01,-0.3163671,-5.77635,-0.06338387,MVP,major vault protein
212239_at,0.9621547,7.53E-01,0.3162704,-5.77638,0.06550608,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1
211804_s_at,0.9621547,7.53E-01,-0.3162531,-5.77638,-0.06684502,CDK2,cyclin dependent kinase 2
204459_at,0.9621547,7.53E-01,-0.3161663,-5.77641,-0.02851765,CSTF2,cleavage stimulation factor subunit 2
216521_s_at,0.9621547,7.53E-01,0.3161508,-5.77641,0.03780137,BRCC3,BRCA1/BRCA2-containing complex subunit 3
222218_s_at,0.9621547,7.53E-01,0.316116,-5.77642,0.17796293,PILRA,paired immunoglobin like type 2 receptor alpha
208137_x_at,0.9621547,7.53E-01,0.3160105,-5.77645,0.07911396,ZNF611,zinc finger protein 611
215529_x_at,0.9621547,7.53E-01,0.3160031,-5.77645,0.06779838,DIP2A,disco interacting protein 2 homolog A
206663_at,0.9621547,7.53E-01,0.3159183,-5.77648,0.0464138,SP4,Sp4 transcription factor
219459_at,0.9621547,7.53E-01,-0.3158548,-5.7765,-0.0418002,POLR3B,RNA polymerase III subunit B
214623_at,0.9621547,7.53E-01,0.3157819,-5.77652,0.10428917,FBXW4P1,F-box and WD repeat domain containing 4 pseudogene 1
217579_x_at,0.9621547,7.53E-01,0.3157013,-5.77654,0.05421493,,
209467_s_at,0.9621547,7.53E-01,-0.3156779,-5.77655,-0.05558819,MKNK1,MAP kinase interacting serine/threonine kinase 1
215194_at,0.9621547,7.53E-01,-0.3156371,-5.77656,-0.07902378,PRKCA,protein kinase C alpha
205439_at,0.9621547,7.53E-01,0.3155613,-5.77658,0.08404922,GSTT2,glutathione S-transferase theta 2 (gene/pseudogene)
207600_at,0.9621547,7.53E-01,0.315555,-5.77659,0.06844001,KCNC3,potassium voltage-gated channel subfamily C member 3
220859_at,0.9621639,7.53E-01,-0.3153988,-5.77663,-0.07390456,,
221464_at,0.9621639,7.53E-01,0.3153686,-5.77664,0.03576571,OR1D2,olfactory receptor family 1 subfamily D member 2
218813_s_at,0.9621639,7.53E-01,-0.315357,-5.77664,-0.10988519,SH3GLB2,SH3 domain containing GRB2 like endophilin B2
214317_x_at,0.9621639,7.53E-01,-0.315317,-5.77665,-0.04955047,RPS9,ribosomal protein S9
206698_at,0.9621666,7.54E-01,0.3152571,-5.77667,0.0764902,XK,X-linked Kx blood group
207799_x_at,0.9621934,7.54E-01,0.3150892,-5.77672,0.07295879,ARMCX4,"armadillo repeat containing, X-linked 4"
204282_s_at,0.9621934,7.54E-01,-0.3150728,-5.77673,-0.03334465,FARS2,"phenylalanyl-tRNA synthetase 2, mitochondrial"
211806_s_at,0.9621934,7.54E-01,0.315058,-5.77673,0.06309386,KCNJ15,potassium voltage-gated channel subfamily J member 15
209623_at,0.9623207,7.54E-01,0.3148316,-5.7768,0.03601233,MCCC2,methylcrotonoyl-CoA carboxylase 2
212268_at,0.9623207,7.54E-01,-0.3148105,-5.7768,-0.08338702,SERPINB1,serpin family B member 1
212713_at,0.9623207,7.54E-01,0.3147547,-5.77682,0.04006665,MFAP4,microfibrillar associated protein 4
221194_s_at,0.9623636,7.54E-01,-0.3146531,-5.77685,-0.05757361,TBC1D3P1-DHX40P1///RNFT1,"TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene///ring finger protein, transmembrane 1"
205442_at,0.9623792,7.54E-01,0.3145146,-5.77689,0.08532076,MFAP3L,microfibrillar associated protein 3 like
212765_at,0.9623792,7.54E-01,-0.3144657,-5.7769,-0.08709046,CAMSAP2,calmodulin regulated spectrin associated protein family member 2
218834_s_at,0.9623792,7.54E-01,0.3144149,-5.77692,0.08320343,TMEM132A,transmembrane protein 132A
213960_at,0.9623792,7.54E-01,-0.3143808,-5.77693,-0.04966387,NTRK3,neurotrophic receptor tyrosine kinase 3
221372_s_at,0.9623792,7.54E-01,0.3143317,-5.77694,0.08995665,P2RX2,purinergic receptor P2X 2
200625_s_at,0.9623792,7.54E-01,0.3140205,-5.77703,0.04754669,CAP1,adenylate cyclase associated protein 1
213611_at,0.9623792,7.54E-01,0.3139891,-5.77704,0.05047397,AQP5,aquaporin 5
214045_at,0.9623792,7.55E-01,0.313962,-5.77705,0.08114644,LIAS,lipoic acid synthetase
217542_at,0.9623792,7.55E-01,0.3139318,-5.77706,0.06778051,MDM2,MDM2 proto-oncogene
204175_at,0.9623792,7.55E-01,-0.3139269,-5.77706,-0.04974446,ZNF593,zinc finger protein 593
222092_at,0.9623792,7.55E-01,-0.3139193,-5.77706,-0.0817702,PTPN21,"protein tyrosine phosphatase, non-receptor type 21"
216288_at,0.9623792,7.55E-01,0.3138805,-5.77707,0.0855264,CYSLTR1,cysteinyl leukotriene receptor 1
212041_at,0.9623792,7.55E-01,-0.3138643,-5.77708,-0.07964835,ATP6V0D1,ATPase H+ transporting V0 subunit d1
219122_s_at,0.9623792,7.55E-01,0.3137817,-5.7771,0.04100663,THG1L,tRNA-histidine guanylyltransferase 1 like
211566_x_at,0.9623792,7.55E-01,-0.3137759,-5.7771,-0.04178486,BRE,brain and reproductive organ-expressed (TNFRSF1A modulator)
212109_at,0.9623792,7.55E-01,-0.3136956,-5.77713,-0.0649164,HN1L,hematological and neurological expressed 1 like
208626_s_at,0.9623792,7.55E-01,0.313666,-5.77714,0.03983543,VAT1,vesicle amine transport 1
218418_s_at,0.9624422,7.55E-01,-0.3135436,-5.77717,-0.08896858,KANK2,KN motif and ankyrin repeat domains 2
206607_at,0.9624458,7.55E-01,-0.3134828,-5.77719,-0.06328253,CBL,Cbl proto-oncogene
208200_at,0.962454,7.55E-01,-0.3134171,-5.77721,-0.05851057,IL1A,interleukin 1 alpha
205737_at,0.9625089,7.55E-01,0.3132868,-5.77725,0.06285785,KCNQ2,potassium voltage-gated channel subfamily Q member 2
215359_x_at,0.9625089,7.55E-01,0.31324,-5.77726,0.05444494,LOC101060181///ZNF44,zinc finger protein ZnFP12///zinc finger protein 44
207185_at,0.9625089,7.55E-01,-0.3130915,-5.7773,-0.07679453,SLC10A1,solute carrier family 10 member 1
214648_at,0.9625089,7.55E-01,0.3129671,-5.77734,0.07076919,GPX5,glutathione peroxidase 5
200049_at,0.9625089,7.55E-01,0.3129116,-5.77735,0.034764,KAT7,lysine acetyltransferase 7
210148_at,0.9625089,7.55E-01,-0.3128437,-5.77737,-0.08320073,HIPK3,homeodomain interacting protein kinase 3
220005_at,0.9625089,7.55E-01,0.312834,-5.77738,0.28930967,P2RY13,purinergic receptor P2Y13
203021_at,0.9625089,7.55E-01,-0.3128228,-5.77738,-0.08935456,SLPI,secretory leukocyte peptidase inhibitor
222304_x_at,0.9625089,7.55E-01,-0.3127686,-5.7774,-0.08203675,OR7E47P,olfactory receptor family 7 subfamily E member 47 pseudogene
214940_s_at,0.9625089,7.55E-01,-0.3127578,-5.7774,-0.08091448,SMG6,"SMG6, nonsense mediated mRNA decay factor"
213478_at,0.9625089,7.55E-01,-0.3127321,-5.77741,-0.09477231,KAZN,"kazrin, periplakin interacting protein"
210366_at,0.9625142,7.56E-01,-0.3126221,-5.77744,-0.09706918,SLCO1B1,solute carrier organic anion transporter family member 1B1
202840_at,0.9625142,7.56E-01,0.3124717,-5.77748,0.04713813,TAF15,TATA-box binding protein associated factor 15
220882_at,0.9625142,7.56E-01,-0.3124531,-5.77749,-0.1429097,,
